dataset	entities	relations	triples	trial	model	entity_margin	relation_margin	threshold	time	mrr	iamr	igmr	hits@1	hits@5	hits@10	hits@50	hits@100	aamr	aamri
Kinships	104	25	8544	8	SoftInverseTriple				0.06646203994750977	0.12322350460825221	0.0374991263018103	0.058324709118884155	0.042404473438956196	0.15144454799627213	0.2777260018639329	0.8518173345759553	1.0	0.5587444165100443	0.4506988177688691
Kinships	104	25	8544	9	SoftInverseTriple				0.05969381332397461	0.11525808685988806	0.036927100809608614	0.05623942046132889	0.036346691519105315	0.14119291705498602	0.2595526561043802	0.84762348555452	0.9995340167753961	0.5689356411411117	0.440315
Kinships	104	25	8544	0	SoftInverseTriple			0.1	0.11024308204650879	0.12014754424069636	0.037426533424022045	0.05836147473716021	0.0358807082945014	0.15890027958993477	0.28191985088536814	0.8448275862068966	1.0	0.561176004267126	0.4482382873223667
Kinships	104	25	8544	1	SoftInverseTriple			0.1	0.20223522186279297	0.12038303366084709	0.037043749946056984	0.05786830604726943	0.03821062441752097	0.15936626281453867	0.27353215284249766	0.8462255358807083	0.9995340167753961	0.5660136785539814	0.44328070735699177
Kinships	104	25	8544	2	SoftInverseTriple			0.1	0.1937239170074463	0.11896866728285142	0.037277006722367945	0.057746565962378066	0.03727865796831314	0.15470643056849953	0.27260018639328987	0.84762348555452	1.0	0.5621368798273623	0.4472348277065775
Kinships	104	25	8544	3	SoftInverseTriple			0.1	0.32685208320617676	0.12368194863155436	0.0372059154978415	0.0582412542030067	0.042404473438956196	0.15843429636533085	0.2814538676607642	0.8406337371854613	1.0	0.5627796018128687	0.4465710285170439
Kinships	104	25	8544	4	SoftInverseTriple			0.1	0.3547790050506592	0.11386082278304636	0.035169085292406525	0.0547764518141518	0.03215284249767009	0.146784715750233	0.2707362534948742	0.821062441752097	1.0	0.5950277428351325	0.4136280788422657
Kinships	104	25	8544	5	SoftInverseTriple			0.1	0.32688283920288086	0.12073855960935584	0.03707863227188693	0.057413412788575695	0.0391425908667288	0.1435228331780056	0.277260018639329	0.848089468779124	1.0	0.5653596686593991	0.4439466805020653
Kinships	104	25	8544	6	SoftInverseTriple			0.1	0.24949312210083008	0.11641505287713584	0.03665525104405975	0.05633922760173871	0.03960857409133271	0.15051258154706432	0.26887232059645855	0.8406337371854613	1.0	0.571108748244108	0.4380616941992308
Kinships	104	25	8544	7	SoftInverseTriple			0.1	0.17083096504211426	0.11961274042158301	0.03607753475782997	0.05604412242230359	0.04054054054054054	0.1402609506057782	0.2642124883504194	0.8308480894687791	1.0	0.5813172798303436	0.42765164181935256
Kinships	104	25	8544	8	SoftInverseTriple			0.1	0.11154580116271973	0.12269085497323048	0.03751485910076218	0.05819471167406737	0.04287045666356011	0.14958061509785647	0.26933830382106244	0.8518173345759553	1.0	0.5585100929971442	0.4509381559986637
Kinships	104	25	8544	9	SoftInverseTriple			0.1	0.1318798065185547	0.11517716270424506	0.036959853951742075	0.056122424968763567	0.03774464119291705	0.1407269338303821	0.25396085740913327	0.8429636533084809	1.0	0.5684314608501556	0.44083000000000006
Kinships	104	25	8544	0	SoftInverseTriple			0.3	0.1089930534362793	0.11800007621311974	0.03686556780017694	0.057390282985272344	0.03168685927306617	0.15796831314072693	0.2702702702702703	0.8331780055917987	1.0	0.569715149765357	0.439515947635971
Kinships	104	25	8544	1	SoftInverseTriple			0.3	0.21363592147827148	0.11853730032708919	0.03655223511978266	0.05693964393283314	0.036346691519105315	0.15284249767008387	0.266076421248835	0.8420316868592731	0.9995340167753961	0.5736248168050806	0.43550656660412757
Kinships	104	25	8544	2	SoftInverseTriple			0.3	0.19701910018920898	0.11698775149241311	0.03687950575275609	0.05694897394932327	0.035414725069897485	0.14911463187325255	0.2656104380242311	0.8448275862068966	1.0	0.5681957992793742	0.4410462274971326
Kinships	104	25	8544	3	SoftInverseTriple			0.3	0.3287689685821533	0.12059909119582174	0.03663991804678163	0.05715952333808394	0.0391425908667288	0.15284249767008387	0.27539608574091334	0.8378378378378378	1.0	0.5714731753008845	0.43769152959583824
Kinships	104	25	8544	4	SoftInverseTriple			0.3	0.18586087226867676	0.11161674060436477	0.03498589804202872	0.054230024864610316	0.02982292637465051	0.1477166821994408	0.2614165890027959	0.8201304753028891	1.0	0.5981433266048425	0.41044590301086625
Kinships	104	25	8544	5	SoftInverseTriple			0.3	0.12671589851379395	0.11800844948690037	0.036766091589713716	0.05677588061575074	0.03401677539608574	0.13839701770736254	0.2679403541472507	0.842497670083877	1.0	0.5701656703004728	0.4390377746293377
Kinships	104	25	8544	6	SoftInverseTriple			0.3	0.3265659809112549	0.11254080262355938	0.03623836944223982	0.0555098932092626	0.034482758620689655	0.15051258154706432	0.2656104380242311	0.8359739049394221	1.0	0.5776787107850788	0.43135125440886357
Kinships	104	25	8544	7	SoftInverseTriple			0.3	0.1963350772857666	0.11590673501812568	0.035890488853210244	0.05555456045303613	0.03308480894687791	0.14119291705498602	0.26281453867660765	0.8322460391425909	1.0	0.5843468573020146	0.4245571654596545
Kinships	104	25	8544	8	SoftInverseTriple			0.3	0.12159466743469238	0.11769683677076981	0.0368484765232621	0.056559979378745066	0.03867660764212488	0.13793103448275862	0.26328052190121154	0.8443616029822927	1.0	0.5686104127511045	0.4406216810518915
Kinships	104	25	8544	9	SoftInverseTriple			0.3	0.09787607192993164	0.11445169679933229	0.03638089748588672	0.05546096891500086	0.03821062441752097	0.1407269338303821	0.25396085740913327	0.8331780055917987	1.0	0.5774773363616784	0.43159000000000003
CN3l	4316	43	23492	0	MarginalDistribution	True	True		1.9312520027160645	0.11545132445100365	0.0005654100303566065	0.001633095728297582	0.07970027247956403	0.15820844686648503	0.1728542234332425	0.1794959128065395	0.1794959128065395	0.8213924535842412	0.1786905345049492
CN3l	4316	43	23492	1	MarginalDistribution	True	True		1.714566946029663	0.11271409039795068	0.000564021697545862	0.0016040954150217256	0.0781675749318801	0.1558242506811989	0.17064032697547685	0.17762261580381472	0.17762261580381472	0.8233019439466992	0.17678014571005063
CN3l	4316	43	23492	2	MarginalDistribution	True	True		1.501800298690796	0.12048992135609776	0.000575928559749989	0.0017905210445846227	0.08293596730245231	0.16638283378746593	0.18443460490463215	0.19448228882833787	0.19448228882833787	0.8064481785702506	0.19364175961102992
CN3l	4316	43	23492	3	MarginalDistribution	True	True		0.9398322105407715	0.10997613517384407	0.0005628227400706883	0.0015827127266243252	0.07305858310626703	0.15565395095367848	0.16944822888283378	0.17574931880108993	0.17574931880108993	0.8250970592518644	0.1749842005039618
CN3l	4316	43	23492	4	MarginalDistribution	True	True		1.4576489925384521	0.1203483226444411	0.0005738114300461619	0.001764076973286686	0.08293596730245231	0.16553133514986376	0.1846049046321526	0.19158719346049047	0.19158719346049047	0.8093176348813691	0.19077095833316526
CN3l	4316	43	23492	5	MarginalDistribution	True	True		1.1692819595336914	0.10794192347635692	0.0005617824615093627	0.0015594022349273318	0.07288828337874659	0.14986376021798364	0.16740463215258855	0.174216621253406	0.174216621253406	0.8266394100266338	0.17344113456591925
CN3l	4316	43	23492	6	MarginalDistribution	True	True		1.114150047302246	0.11638398701005413	0.0005674014896028412	0.0016637242671352426	0.08123297002724796	0.16110354223433243	0.17643051771117166	0.18239100817438691	0.18239100817438691	0.8184643235347386	0.1816200204170476
CN3l	4316	43	23492	7	MarginalDistribution	True	True		1.2829949855804443	0.11342359178412338	0.0005660823543781582	0.0016302043587335436	0.07970027247956403	0.15309945504087194	0.174216621253406	0.18051771117166213	0.18051771117166213	0.8203802432206744	0.17970321145022028
CN3l	4316	43	23492	8	MarginalDistribution	True	True		1.1013529300689697	0.10746227108271554	0.0005624813358356983	0.0015664955227055822	0.07220708446866485	0.14969346049046323	0.1680858310626703	0.17523841961852862	0.17523841961852862	0.8256476817016566	0.17443332712590764
CN3l	4316	43	23492	9	MarginalDistribution	True	True		1.0762739181518555	0.11336221466095457	0.0005631453316311742	0.0015941628715380742	0.08038147138964577	0.1539509536784741	0.1704700272479564	0.1762602179836512	0.1762602179836512	0.8246235963626605	0.17545788328303225
CN3l	4316	43	23492	0	MarginalDistribution	True	False		6.316864013671875	0.11591278932062397	0.0006099636291527089	0.0022431318885319743	0.060967302452316074	0.16842643051771117	0.20555177111716622	0.23944141689373297	0.24012261580381472	0.761370490110523	0.2387403829065814
CN3l	4316	43	23492	1	MarginalDistribution	True	False		7.710637092590332	0.12818724535644407	0.0006273401057290297	0.0025926258895588162	0.06658719346049047	0.1851158038147139	0.22513623978201636	0.2598773841961853	0.2607288828337875	0.7402920032181608	0.25982866507588176
CN3l	4316	43	23492	2	MarginalDistribution	True	False		5.8216917514801025	0.1273911650407416	0.0006218867601611419	0.002495614066212967	0.0696525885558583	0.18307220708446867	0.2178133514986376	0.25408719346049047	0.25493869209809267	0.746728251375634	0.25338941770680257
CN3l	4316	43	23492	3	MarginalDistribution	True	False		10.422760009765625	0.128481059447966	0.0006242624955754386	0.0025495779458931927	0.06948228882833787	0.1880108991825613	0.22462534059945505	0.2569822888283379	0.2576634877384196	0.7439150736389993	0.2562039070148414
CN3l	4316	43	23492	4	MarginalDistribution	True	False		5.923938035964966	0.12454671040915934	0.0006190652052145279	0.0024289627461500747	0.06692779291553133	0.18000681198910082	0.21423705722070846	0.24982970027247955	0.2508514986376022	0.7501741722950542	0.24994190240601177
CN3l	4316	43	23492	5	MarginalDistribution	True	False		9.922420978546143	0.13463222039490538	0.000633075738423498	0.002721389388309477	0.07305858310626703	0.19192779291553133	0.22786103542234332	0.2665190735694823	0.2673705722070845	0.7335445307924787	0.26657926575160906
CN3l	4316	43	23492	6	MarginalDistribution	True	False		6.637660026550293	0.13147309084172024	0.0006177099288034605	0.00244715103996948	0.07476158038147139	0.18341280653950953	0.21611035422343325	0.24795640326975477	0.24880790190735694	0.7518583443097058	0.24825695375777646
CN3l	4316	43	23492	7	MarginalDistribution	True	False		6.7173240184783936	0.12474724345213248	0.0006113524888017184	0.0023125212146603924	0.07118528610354223	0.17864441416893734	0.20963896457765668	0.24063351498637603	0.24131471389645776	0.7596770215329393	0.2404346436338658
CN3l	4316	43	23492	8	MarginalDistribution	True	False		5.527561902999878	0.12744160952875222	0.0006190930423989645	0.0024559244797981456	0.07067438692098092	0.18630790190735694	0.22019754768392372	0.24982970027247955	0.2510217983651226	0.7501542943131547	0.24996179176844158
CN3l	4316	43	23492	9	MarginalDistribution	True	False		6.921297073364258	0.12891671436615348	0.0006230685947909153	0.0025176425412144227	0.07220708446866485	0.1837534059945504	0.21985694822888283	0.25493869209809267	0.2559604904632153	0.74537207373995	0.2547462349793226
CN3l	4316	43	23492	0	MarginalDistribution	False	True		1.6399011611938477	0.04133869549693458	0.0009735898015141876	0.0030666798658784745	0.02111716621253406	0.048705722070844684	0.07322888283378746	0.17200272479564033	0.24233651226158037	0.4769938922621731	0.523249102731626
CN3l	4316	43	23492	1	MarginalDistribution	False	True		1.7664361000061035	0.040303841285677273	0.0009562461216622886	0.0029753858948206196	0.02026566757493188	0.04853542234332425	0.07408038147138965	0.1737057220708447	0.24063351498637603	0.48566194102848986	0.5145770349002822
CN3l	4316	43	23492	2	MarginalDistribution	False	True		1.2670249938964844	0.04155220618737423	0.0009888190365177673	0.0031030695863045058	0.018903269754768394	0.052111716621253405	0.07561307901907358	0.17455722070844687	0.24284741144414168	0.4696709758747383	0.5305754337569557
CN3l	4316	43	23492	3	MarginalDistribution	False	True		1.099679946899414	0.039240324266671886	0.0009612777922566062	0.0029066448779083995	0.019754768392370572	0.04529972752043597	0.06863079019073569	0.16348773841961853	0.23467302452316077	0.4831023139582648	0.5171378425420314
CN3l	4316	43	23492	4	MarginalDistribution	False	True		1.168799877166748	0.04119420670677909	0.0009575929973728978	0.0029618680383333273	0.02026566757493188	0.051771117166212535	0.07373978201634877	0.16978882833787465	0.23944141689373297	0.4849871127727	0.5152521807806132
CN3l	4316	43	23492	5	MarginalDistribution	False	True		0.9829602241516113	0.03600049303130046	0.0009583140722595249	0.0028279623181915433	0.018222070844686647	0.04240463215258856	0.06113760217983651	0.16093324250681199	0.23211852861035423	0.4845839008133	0.5156555611577717
CN3l	4316	43	23492	6	MarginalDistribution	False	True		1.1800110340118408	0.03808752066482067	0.0009542580188875484	0.0029361425375616875	0.01651907356948229	0.04666212534059946	0.0739100817438692	0.17489782016348773	0.24114441416893734	0.48663254990685256	0.5136059548378904
CN3l	4316	43	23492	7	MarginalDistribution	False	True		0.8705978393554688	0.040624797985848615	0.0009666951143703048	0.00305490156695287	0.01856267029972752	0.04853542234332425	0.0739100817438692	0.17404632152588556	0.24455040871934605	0.48038799868307197	0.5198534153849756
CN3l	4316	43	23492	8	MarginalDistribution	False	True		1.2646138668060303	0.03931457487807298	0.0009598323562560327	0.0029424314220489445	0.019243869209809264	0.04683242506811989	0.06794959128065395	0.17251362397820164	0.23927111716621252	0.48381337692007415	0.516426441053024
CN3l	4316	43	23492	9	MarginalDistribution	False	True		1.0411200523376465	0.03946599339436079	0.0009519440888478987	0.0028954553454915767	0.020095367847411442	0.047683923705722074	0.07067438692098092	0.16502043596730245	0.2362057220708447	0.4878119173137291	0.5124260377969347
CN3l	4316	43	23492	0	MarginalDistribution	False	False		5.762922763824463	0.0004643884646170764	0.00046438228595106377	0.00046438536285580155	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	1	MarginalDistribution	False	False		5.922788143157959	0.00046441156625630554	0.00046440465273038815	0.00046440809477049086	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	2	MarginalDistribution	False	False		5.730173349380493	0.0004643961583079873	0.00046438972294154826	0.00046439292750564514	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	3	MarginalDistribution	False	False		5.806363105773926	0.00046439203818733046	0.00046438592178331785	0.00046438896791917785	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	4	MarginalDistribution	False	False		8.998171091079712	0.00046439283998736926	0.000464386546123877	0.0004643896802871639	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	5	MarginalDistribution	False	False		8.528367042541504	0.0004643987720579835	0.00046439233053535375	0.0004643955376466672	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	6	MarginalDistribution	False	False		9.10362434387207	0.0004643994327612795	0.0004643929365296569	0.000464396171083131	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	7	MarginalDistribution	False	False		6.116871118545532	0.00046439736526276385	0.00046439106346146675	0.0004643942017469888	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	8	MarginalDistribution	False	False		5.624722957611084	0.00046437659893850016	0.0004643706076022893	0.00046437359163201776	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	9	MarginalDistribution	False	False		7.015387773513794	0.00046443561984441307	0.0004644290970523938	0.0004644323455167449	0.0	0.0	0.0	0.0	0.0	1.0	0.0
CN3l	4316	43	23492	0	SoftInverseTriple				4.854460000991821	0.04063753388192678	0.001196717342374473	0.0036114275901772915	0.020435967302452316	0.04921662125340599	0.07135558583106268	0.17881471389645776	0.2564713896457766	0.3880555052151457	0.6122288094070565
CN3l	4316	43	23492	1	SoftInverseTriple				3.466019868850708	0.04379812560436928	0.0011929621328992729	0.003736780996274689	0.021798365122615803	0.05194141689373297	0.0776566757493188	0.1856267029972752	0.2595367847411444	0.3893001955042177	0.610983557718899
CN3l	4316	43	23492	2	SoftInverseTriple				3.364454984664917	0.040173050410251744	0.001186132391322286	0.003610060089705745	0.01856267029972752	0.051430517711171665	0.07271798365122616	0.18034741144414168	0.2547683923705722	0.3915134501344128	0.6087692542622851
CN3l	4316	43	23492	3	SoftInverseTriple				2.2598941326141357	0.03728525401505219	0.0011763771370542472	0.003512090801248726	0.016689373297002725	0.04564032697547684	0.06743869209809264	0.17506811989100818	0.247275204359673	0.39475439558608033	0.6055267989765125
CN3l	4316	43	23492	4	SoftInverseTriple				3.133236885070801	0.040920092358937454	0.0011796847517508938	0.0036410638361647437	0.020435967302452316	0.048705722070844684	0.07271798365122616	0.1822207084468665	0.25834468664850135	0.3936684217344532	0.6066132922897542
CN3l	4316	43	23492	5	SoftInverseTriple				2.411376953125	0.03779082407212023	0.0011640896578999798	0.003458375027057165	0.01634877384196185	0.048024523160762944	0.06846049046321526	0.1709809264305177	0.24863760217983652	0.39891688007527115	0.6013623775875152
CN3l	4316	43	23492	6	SoftInverseTriple				2.204732894897461	0.03884142957384254	0.0011906789627791161	0.00361244688602078	0.017711171662125342	0.048024523160762944	0.069141689373297	0.1789850136239782	0.2564713896457766	0.3900145198485381	0.6102688780848442
CN3l	4316	43	23492	7	SoftInverseTriple				1.7758722305297852	0.04220803426328363	0.001177849331768083	0.0036275560190924274	0.02060626702997275	0.052111716621253405	0.0776566757493188	0.1789850136239782	0.25970708446866486	0.394275490860523	0.6060059365532015
CN3l	4316	43	23492	8	SoftInverseTriple				1.650928020477295	0.03933530369047386	0.0011531611924731487	0.0033986291671151856	0.02026566757493188	0.04598092643051771	0.0681198910081744	0.17149182561307902	0.24506130790190736	0.4026864295872213	0.5975910692139872
CN3l	4316	43	23492	9	SoftInverseTriple				1.6448051929473877	0.04136874430834874	0.001196104634304554	0.003564963628408865	0.021628065395095368	0.048705722070844684	0.07305858310626703	0.1731948228882834	0.2556198910081744	0.38825476370905376	0.6120294586845265
CN3l	4316	43	23492	0	SoftInverseTriple			0.1	2.8909189701080322	0.03999399645475636	0.000977239327192691	0.003012355153635543	0.019754768392370572	0.047683923705722074	0.06897138964577657	0.17149182561307902	0.2380790190735695	0.47520115881204844	0.5250426632620189
CN3l	4316	43	23492	1	SoftInverseTriple			0.1	1.9333970546722412	0.040734695597922845	0.0009878185586579932	0.003035398189438141	0.020435967302452316	0.05074931880108992	0.0710149863760218	0.16672343324250682	0.23314032697547685	0.4701411069126838	0.5301050813672019
CN3l	4316	43	23492	2	SoftInverseTriple			0.1	1.773285150527954	0.037567883099435526	0.0009713600156820383	0.0029662168044728874	0.017711171662125342	0.0454700272479564	0.06829019073569483	0.16604223433242507	0.236716621253406	0.47806850480570895	0.5221739805878398
CN3l	4316	43	23492	3	SoftInverseTriple			0.1	1.641139030456543	0.04181711352489381	0.0009748686596078894	0.0029808589165099823	0.022138964577656677	0.05040871934604905	0.0696525885558583	0.16263623978201636	0.23552452316076294	0.47637808664542297	0.5238651995314221
CN3l	4316	43	23492	4	SoftInverseTriple			0.1	1.6265208721160889	0.04009063602397711	0.0010133116221424465	0.003139617713674755	0.01856267029972752	0.05074931880108992	0.07237738419618528	0.17694141689373297	0.24455040871934605	0.4582922860598576	0.5419593960356427
CN3l	4316	43	23492	5	SoftInverseTriple			0.1	1.468384027481079	0.037693790138398256	0.0009952250552653287	0.0030167479217275773	0.018051771117166212	0.04393732970027248	0.0667574931880109	0.16910762942779292	0.24165531335149865	0.46662244691850774	0.5336253656866126
CN3l	4316	43	23492	6	SoftInverseTriple			0.1	1.18827486038208	0.03681108567905523	0.0010224608815556032	0.003126485092947092	0.015497275204359673	0.047173024523160766	0.0681198910081744	0.17353542234332425	0.24165531335149865	0.4542108848820801	0.5460427043729057
CN3l	4316	43	23492	7	SoftInverseTriple			0.1	1.1113028526306152	0.03986346781221433	0.000998474741411706	0.0030504745907754174	0.01856267029972752	0.05091961852861036	0.07254768392370572	0.16927792915531334	0.23893051771117166	0.4651132075188176	0.5351353113477235
CN3l	4316	43	23492	8	SoftInverseTriple			0.1	1.4353837966918945	0.035687869674558954	0.000981438740388895	0.002975231222077287	0.01600817438692098	0.04104223433242507	0.06641689373297002	0.16604223433242507	0.236716621253406	0.4731425759779347	0.5271021894339457
CN3l	4316	43	23492	9	SoftInverseTriple			0.1	2.2829830646514893	0.03764366328639342	0.0009722208424810176	0.002965969754165199	0.017200272479564033	0.044448228882833785	0.06658719346049047	0.17268392370572208	0.23893051771117166	0.477682176348651	0.5225605073184505
CN3l	4316	43	23492	0	SoftInverseTriple			0.3	2.725999116897583	0.03904694237249438	0.0009547664748841298	0.002962312046375496	0.016689373297002725	0.048705722070844684	0.07288828337874659	0.1728542234332425	0.2391008174386921	0.4864000722538238	0.5138385535906465
CN3l	4316	43	23492	1	SoftInverseTriple			0.3	1.83534574508667	0.04033420778553698	0.0009664161341461959	0.0030214728330455313	0.018732970027247955	0.04904632152588556	0.06948228882833787	0.1733651226158038	0.24693460490463215	0.48057256721437003	0.5196687841609806
CN3l	4316	43	23492	2	SoftInverseTriple			0.3	1.6731939315795898	0.04310904980479379	0.0009577146631709212	0.003067174292734789	0.02196866485013624	0.052452316076294275	0.07697547683923706	0.17983651226158037	0.25323569482288827	0.48491629659868046	0.5153230253135195
CN3l	4316	43	23492	3	SoftInverseTriple			0.3	1.606919288635254	0.039881296356545505	0.0009678388086880016	0.002991315431369494	0.01907356948228883	0.048365122615803814	0.07169618528610354	0.1723433242506812	0.24080381471389645	0.47982282908009183	0.5204188488303451
CN3l	4316	43	23492	4	SoftInverseTriple			0.3	1.5725159645080566	0.03708494925860777	0.0009452316948485598	0.002828662303654095	0.017711171662125342	0.04495912806539509	0.06505449591280654	0.16263623978201636	0.23194822888283378	0.49130188325968754	0.508934462908177
CN3l	4316	43	23492	5	SoftInverseTriple			0.3	1.4815349578857422	0.03935407665963233	0.0009579047204539737	0.002905078683757061	0.01856267029972752	0.04955722070844687	0.07203678474114442	0.16893732970027248	0.2356948228882834	0.4848081983061024	0.515431167960086
CN3l	4316	43	23492	6	SoftInverseTriple			0.3	1.0434768199920654	0.0399267840502509	0.0009468909017845798	0.002867742423550182	0.02026566757493188	0.047854223433242506	0.07135558583106268	0.16042234332425068	0.23467302452316077	0.49043493981634906	0.5098018062198009
CN3l	4316	43	23492	7	SoftInverseTriple			0.3	1.0792529582977295	0.03745895375228984	0.0009424004280603578	0.0028508684536562136	0.01737057220708447	0.042915531335149866	0.06794959128065395	0.16638283378746593	0.2391008174386921	0.49275513034106644	0.5074805297351996
CN3l	4316	43	23492	8	SoftInverseTriple			0.3	1.2325468063354492	0.04146339816124802	0.0009481555734052371	0.0029624603456153233	0.020435967302452316	0.04989782016348774	0.07118528610354223	0.1704700272479564	0.24182561307901906	0.4898061200807392	0.5104309303740189
CN3l	4316	43	23492	9	SoftInverseTriple			0.3	2.2114880084991455	0.036581673766336635	0.0009977992172068028	0.003078429192801022	0.015156675749318801	0.043767029972752045	0.06863079019073569	0.17251362397820164	0.2462534059945504	0.4654234577728533	0.5348249144691548
DBpedia50	24624	351	32203	0	MarginalDistribution	True	True		11.084045886993408	0.09082130523692174	8.96472240523117e-05	0.00019364663127563253	0.08949880668257756	0.09188544152744631	0.09236276849642004	0.09236276849642004	0.09236276849642004	0.9075213077787525	0.09248621660073075
DBpedia50	24624	351	32203	1	MarginalDistribution	True	True		25.552485942840576	0.09207733484632181	8.98346285993107e-05	0.00019693283017263162	0.08997613365155131	0.09355608591885442	0.09427207637231504	0.09427207637231504	0.09427207637231504	0.905612621787198	0.09439505775798551
DBpedia50	24624	351	32203	2	MarginalDistribution	True	True		20.42446517944336	0.08928470522394677	8.94929699961469e-05	0.0001906865989683097	0.08782816229116945	0.09045346062052506	0.09069212410501193	0.09069212410501193	0.09069212410501193	0.9091717351412999	0.09083565565448026
DBpedia50	24624	351	32203	3	MarginalDistribution	True	True		23.443970203399658	0.09033640197983192	8.962131678312091e-05	0.00019321665052706412	0.08806682577565632	0.09212410501193317	0.09212410501193317	0.09212410501193317	0.09212410501193317	0.90775380896605	0.092253696249612
DBpedia50	24624	351	32203	4	MarginalDistribution	True	True		21.65727472305298	0.08983790369506414	8.957935831611844e-05	0.0001922829215164463	0.08806682577565632	0.09116945107398568	0.09164677804295943	0.09164677804295943	0.09164677804295943	0.9082318814785547	0.09177558527560736
DBpedia50	24624	351	32203	5	MarginalDistribution	True	True		26.400312662124634	0.08567750632762822	8.919504241607444e-05	0.00018545334397140144	0.08281622911694511	0.08782816229116945	0.08782816229116945	0.08782816229116945	0.08782816229116945	0.9120511012766824	0.08795605398671669
DBpedia50	24624	351	32203	6	MarginalDistribution	True	True		28.250735998153687	0.09704169263052882	9.037755850590711e-05	0.0002072164960760493	0.0945107398568019	0.09856801909307876	0.09976133651551312	0.09976133651551312	0.09976133651551312	0.9001103920392465	0.09989773461944917
DBpedia50	24624	351	32203	7	MarginalDistribution	True	True		26.11917209625244	0.09229328686860253	8.980976502003749e-05	0.00019668475685898526	0.09045346062052506	0.09403341288782817	0.09403341288782817	0.09403341288782817	0.09403341288782817	0.9058449845928374	0.0941626758916222
DBpedia50	24624	351	32203	8	MarginalDistribution	True	True		27.671381950378418	0.09009343699045848	8.957314026894025e-05	0.00019242036562312352	0.08782816229116945	0.09140811455847256	0.09164677804295943	0.09164677804295943	0.09164677804295943	0.9082294581531417	0.09177800825992
DBpedia50	24624	351	32203	9	MarginalDistribution	True	True		47.186593770980835	0.09758812859054265	9.03921386798349e-05	0.0002074887878208424	0.09498806682577565	0.09952267303102626	0.09976133651551312	0.09976133651551312	0.09976133651551312	0.9001018211116315	0.0999063074782095
DBpedia50	24624	351	32203	0	MarginalDistribution	True	False		8.974829912185669	0.17050375091774087	0.00010741757172273187	0.0006723576091498858	0.11813842482100238	0.21217183770883055	0.22052505966587113	0.22792362768496421	0.23365155131264917	0.7573878715177836	0.24263186822634641
DBpedia50	24624	351	32203	1	MarginalDistribution	True	False		25.24188208580017	0.18827308174882332	0.00010956400976557878	0.0007769677016429293	0.13484486873508353	0.2305489260143198	0.23627684964200477	0.24295942720763722	0.2467780429594272	0.7425373871143224	0.25748356055692534
DBpedia50	24624	351	32203	2	MarginalDistribution	True	False		21.83696675300598	0.1734759668249227	0.00010782852598250574	0.0006845545560975084	0.1233890214797136	0.2143198090692124	0.22291169451073986	0.22863961813842482	0.23269689737470167	0.7545728560505951	0.24544711462596291
DBpedia50	24624	351	32203	3	MarginalDistribution	True	False		21.267407178878784	0.17206386409570204	0.0001070184445522944	0.0006603116302364636	0.12219570405727924	0.21217183770883055	0.22028639618138424	0.22649164677804295	0.2295942720763723	0.7601875734110248	0.23983193789843749
DBpedia50	24624	351	32203	4	MarginalDistribution	True	False		22.71226477622986	0.16801153203470692	0.00010674816281698567	0.0006394689845797928	0.11885441527446301	0.2090692124105012	0.21551312649164678	0.22147971360381863	0.22482100238663486	0.7621567153766896	0.23786263684894182
DBpedia50	24624	351	32203	5	MarginalDistribution	True	False		28.4497652053833	0.15845991449394928	0.00010533203718784025	0.000581987493554681	0.11050119331742243	0.19761336515513125	0.2054892601431981	0.21217183770883055	0.21575178997613365	0.7723237757086916	0.2276947473584321
DBpedia50	24624	351	32203	6	MarginalDistribution	True	False		27.050809860229492	0.1769458526795538	0.00010856752598899931	0.0007188696429281863	0.1243436754176611	0.21861575178997614	0.22935560859188545	0.23556085918854416	0.23842482100238663	0.7493012194691148	0.250719176480638
DBpedia50	24624	351	32203	7	MarginalDistribution	True	False		25.814342975616455	0.17775065188847292	0.00010844153417388723	0.0007182998493427893	0.12362768496420047	0.2198090692124105	0.22911694510739858	0.23556085918854416	0.23914081145584726	0.7502081728243589	0.24981215032467297
DBpedia50	24624	351	32203	8	MarginalDistribution	True	False		29.712953805923462	0.16513932526877495	0.00010606997453940886	0.0006143867122240826	0.11861575178997613	0.20190930787589498	0.2100238663484487	0.21766109785202864	0.2224343675417661	0.7669744902343628	0.23304446862405537
DBpedia50	24624	351	32203	9	MarginalDistribution	True	False		34.123870849609375	0.18637174462077855	0.00010971593379499652	0.0007770127953547758	0.13365155131264916	0.2252983293556086	0.2360381861575179	0.2448687350835322	0.24725536992840094	0.7415707621093498	0.25845026595443577
